warn: The `get_runtime_isa` function is deprecated. Please migrate away from using this function.
warn: The se.py script is deprecated. It will be removed in future releases of  gem5.
warn: The `get_runtime_isa` function is deprecated. Please migrate away from using this function.
Global frequency set at 1000000000000 ticks per second
src/mem/dram_interface.cc:690: warn: DRAM device capacity (8192 Mbytes) does not match the address range assigned (16384 Mbytes)
src/base/statistics.hh:279: warn: One of the stats is a legacy stat. Legacy stat is a stat that does not belong to any statistics::Group. Legacy stat is deprecated.
src/base/remote_gdb.cc:418: warn: Sockets disabled, not accepting gdb connections
src/sim/process.cc:396: warn: Checkpoints for pipes, device drivers and sockets do not work.
gem5 Simulator System.  https://www.gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 version 23.0.0.1
gem5 compiled Apr  6 2026 01:50:35
gem5 started Apr  6 2026 02:31:26
gem5 executing on b49ce2a326be, pid 100785
command line: /opt/gem5/build/X86/gem5.opt --outdir=/workspace/results_l3/1MB/policy0Config1/bwaves /workspace/configs/run_spec_l3.py --rp-type=DSBRP --l3-size=1MB --l3-assoc=16 --cpu-type=DerivO3CPU --cmd=./speed_bwaves_base.gem5-x86 --options=bwaves_1 --mem-size=16GB --maxinst=250000000 --caches --l2cache --l1d_size=32kB --l1i_size=32kB --l1d_assoc=8 --l1i_assoc=8 --l2_size=256kB --l2_assoc=8 --checkpoint-restore=1 --checkpoint-dir=/workspace/checkpoints/bwaves/m5out --restore-with-cpu=AtomicSimpleCPU --standard-switch=1 --warmup-insts=50000000 --input=bwaves_1.in --dsb-enable-bypass=true --dsb-enable-aging=false --dsb-bypass-counter=6 --dsb-virtual-bypass-counter=4 --dsb-random-promotion=0 --dsb-minimum-bypass-counter=8

info: Standard input is not a terminal, disabling listeners.
Replacement policy: DSBRP
L1I size: 32kB, assoc: 8
L1D size: 32kB, assoc: 8
L2 size: 256kB, assoc: 8
L3 size: 1MB, L3 assoc: 16
Switch at instruction count:1
src/sim/simulate.cc:194: info: Entering event queue @ 26022662981500.  Starting simulation...
src/sim/simulate.cc:194: info: Entering event queue @ 26022662983500.  Starting simulation...
src/sim/power_state.cc:105: warn: PowerState: Already in the requested power state, request ignored
Switched CPUS @ tick 26022662983500
switching cpus
Switch at instruction count:50000000
src/sim/simulate.cc:194: info: Entering event queue @ 26022662984000.  Starting simulation...
[DSB @ 100000 calls] bc=8 isBypassOn=false| real=37 virt=6251 notrack=93711 | touchRes=595(eff=25,ineff=570) resetRes=0(ineff=0,eff=0) | bc++=570 bc--=25 inv=4221
[DSB @ 1400000 calls] bc=8 isBypassOn=false| real=37 virt=87528 notrack=1312434 | touchRes=595(eff=25,ineff=570) resetRes=0(ineff=0,eff=0) | bc++=570 bc--=25 inv=69603
[DSB @ 1500000 calls] bc=8 isBypassOn=false| real=37 virt=93750 notrack=1406212 | touchRes=595(eff=25,ineff=570) resetRes=0(ineff=0,eff=0) | bc++=570 bc--=25 inv=74626
[DSB @ 1600000 calls] bc=8 isBypassOn=false| real=37 virt=100090 notrack=1499872 | touchRes=595(eff=25,ineff=570) resetRes=0(ineff=0,eff=0) | bc++=570 bc--=25 inv=79734
src/sim/simulate.cc:194: info: Entering event queue @ 26278335725500.  Starting simulation...
Switching CPUS @ tick 26278335725500
Simulation ends instruction count:250000000
switching cpus
**** REAL SIMULATION ****
src/sim/simulate.cc:194: info: Entering event queue @ 26278335727500.  Starting simulation...
[DSB @ 1700000 calls] bc=0 isBypassOn=true| real=46329 virt=103450 notrack=1550220 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82412
[DSB @ 1800000 calls] bc=0 isBypassOn=true| real=146329 virt=103450 notrack=1550220 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82412
[DSB @ 1900000 calls] bc=0 isBypassOn=true| real=246329 virt=103450 notrack=1550220 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82412
[DSB @ 2000000 calls] bc=0 isBypassOn=true| real=346329 virt=103450 notrack=1550220 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82412
[DSB @ 2100000 calls] bc=0 isBypassOn=true| real=446325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2200000 calls] bc=0 isBypassOn=true| real=546325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2300000 calls] bc=0 isBypassOn=true| real=646325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2400000 calls] bc=0 isBypassOn=true| real=746325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2500000 calls] bc=0 isBypassOn=true| real=846325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2600000 calls] bc=0 isBypassOn=true| real=946325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2700000 calls] bc=0 isBypassOn=true| real=1046325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2800000 calls] bc=0 isBypassOn=true| real=1146325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 2900000 calls] bc=0 isBypassOn=true| real=1246325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3000000 calls] bc=0 isBypassOn=true| real=1346325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3100000 calls] bc=0 isBypassOn=true| real=1446325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3200000 calls] bc=0 isBypassOn=true| real=1546325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3300000 calls] bc=0 isBypassOn=true| real=1646325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3400000 calls] bc=0 isBypassOn=true| real=1746325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3500000 calls] bc=0 isBypassOn=true| real=1846325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3600000 calls] bc=0 isBypassOn=true| real=1946325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3700000 calls] bc=0 isBypassOn=true| real=2046325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3800000 calls] bc=0 isBypassOn=true| real=2146325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 3900000 calls] bc=0 isBypassOn=true| real=2246325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4000000 calls] bc=0 isBypassOn=true| real=2346325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4100000 calls] bc=0 isBypassOn=true| real=2446325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4200000 calls] bc=0 isBypassOn=true| real=2546325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4300000 calls] bc=0 isBypassOn=true| real=2646325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4400000 calls] bc=0 isBypassOn=true| real=2746325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4500000 calls] bc=0 isBypassOn=true| real=2846325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4600000 calls] bc=0 isBypassOn=true| real=2946325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4700000 calls] bc=0 isBypassOn=true| real=3046325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4800000 calls] bc=0 isBypassOn=true| real=3146325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 4900000 calls] bc=0 isBypassOn=true| real=3246325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5000000 calls] bc=0 isBypassOn=true| real=3346325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5100000 calls] bc=0 isBypassOn=true| real=3446325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5200000 calls] bc=0 isBypassOn=true| real=3546325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5300000 calls] bc=0 isBypassOn=true| real=3646325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5400000 calls] bc=0 isBypassOn=true| real=3746325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5500000 calls] bc=0 isBypassOn=true| real=3846325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5600000 calls] bc=0 isBypassOn=true| real=3946325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5700000 calls] bc=0 isBypassOn=true| real=4046325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5800000 calls] bc=0 isBypassOn=true| real=4146325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 5900000 calls] bc=0 isBypassOn=true| real=4246325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6000000 calls] bc=0 isBypassOn=true| real=4346325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6100000 calls] bc=0 isBypassOn=true| real=4446325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6200000 calls] bc=0 isBypassOn=true| real=4546325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6300000 calls] bc=0 isBypassOn=true| real=4646325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6400000 calls] bc=0 isBypassOn=true| real=4746325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6500000 calls] bc=0 isBypassOn=true| real=4846325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6600000 calls] bc=0 isBypassOn=true| real=4946325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6700000 calls] bc=0 isBypassOn=true| real=5046325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6800000 calls] bc=0 isBypassOn=true| real=5146325 virt=103450 notrack=1550224 | touchRes=4356(eff=3786,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=3787 inv=82416
[DSB @ 6900000 calls] bc=0 isBypassOn=true| real=5246325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7000000 calls] bc=0 isBypassOn=true| real=5346325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7100000 calls] bc=0 isBypassOn=true| real=5446325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7200000 calls] bc=0 isBypassOn=true| real=5546325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7300000 calls] bc=0 isBypassOn=true| real=5646325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7400000 calls] bc=0 isBypassOn=true| real=5746325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7500000 calls] bc=0 isBypassOn=true| real=5846325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7600000 calls] bc=0 isBypassOn=true| real=5946325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7700000 calls] bc=0 isBypassOn=true| real=6046325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7800000 calls] bc=0 isBypassOn=true| real=6146325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 7900000 calls] bc=0 isBypassOn=true| real=6246325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8000000 calls] bc=0 isBypassOn=true| real=6346325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8100000 calls] bc=0 isBypassOn=true| real=6446325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8200000 calls] bc=0 isBypassOn=true| real=6546325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8300000 calls] bc=0 isBypassOn=true| real=6646325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8400000 calls] bc=0 isBypassOn=true| real=6746325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8500000 calls] bc=0 isBypassOn=true| real=6846325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8600000 calls] bc=0 isBypassOn=true| real=6946325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8700000 calls] bc=0 isBypassOn=true| real=7046325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8800000 calls] bc=0 isBypassOn=true| real=7146325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 8900000 calls] bc=0 isBypassOn=true| real=7246325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9000000 calls] bc=0 isBypassOn=true| real=7346325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9100000 calls] bc=0 isBypassOn=true| real=7446325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9200000 calls] bc=0 isBypassOn=true| real=7546325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9300000 calls] bc=0 isBypassOn=true| real=7646325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9400000 calls] bc=0 isBypassOn=true| real=7746325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9500000 calls] bc=0 isBypassOn=true| real=7846325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9600000 calls] bc=0 isBypassOn=true| real=7946325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9700000 calls] bc=0 isBypassOn=true| real=8046325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9800000 calls] bc=0 isBypassOn=true| real=8146325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 9900000 calls] bc=0 isBypassOn=true| real=8246325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10000000 calls] bc=0 isBypassOn=true| real=8346325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10100000 calls] bc=0 isBypassOn=true| real=8446325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10200000 calls] bc=0 isBypassOn=true| real=8546325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10300000 calls] bc=0 isBypassOn=true| real=8646325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10400000 calls] bc=0 isBypassOn=true| real=8746325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10500000 calls] bc=0 isBypassOn=true| real=8846325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10600000 calls] bc=0 isBypassOn=true| real=8946325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
[DSB @ 10700000 calls] bc=0 isBypassOn=true| real=9046325 virt=103450 notrack=1550224 | touchRes=4608(eff=4038,ineff=570) resetRes=1(ineff=0,eff=1) | bc++=570 bc--=4039 inv=82416
